ordinal,source_id,name,slug,category,type,rarity,expansion,color,cost_dex,cost_int,cost_str,cost_holy,cost_neutral,cost_dexint,cost_dexstr,cost_intstr,cost_blood,observed_terms,okf_path
1548,297548,Time is Money,time-is-money,Action,Utility,Legendary,Metamorphosis,Brown,0,0,0,0,1,0,0,0,0,Haste; Persistent; While,cards/1548-time-is-money-297548.okf.md
1549,595205,Time's Up,time-s-up,Enchantment,Corruption,Legendary,None,Aqua,0,0,0,0,0,1,0,0,0,Slain,cards/1549-time-s-up-595205.okf.md
1550,28157,Timestop,timestop,Action,Magic,Legendary,Infinitum,Blue,0,4,0,0,0,0,0,0,0,Gain INTINT; Grounded; Scholar,cards/1550-timestop-28157.okf.md
1551,88952,Timetap,timetap,Action,Utility,Uncommon,Infinitum,Blue,0,1,0,0,0,0,0,0,0,Charges; Gain INT; INT; Scholar,cards/1551-timetap-88952.okf.md
1552,808104,Tinker,tinker,Action,Utility,Uncommon,Synthesis,Green,1,0,0,0,0,0,0,0,0,Bomb; Charges; Delve,cards/1552-tinker-808104.okf.md
1553,79545,Tinkerer's Toolbox,tinkerer-s-toolbox,Action,Utility,Legendary,Core Extended,Brown,0,0,0,0,1,0,0,0,0,Otherwise,cards/1553-tinkerer-s-toolbox-79545.okf.md
1554,877987,Toolbelt,toolbelt,Action,Utility,Uncommon,Infinitum,Red,0,0,1,0,0,0,0,0,0,Ammo; Bomb; Charges; Conjure; Delve,cards/1554-toolbelt-877987.okf.md
1555,891257,Total Recall,total-recall,Action,Utility,Legendary,Catalyst,Orange,0,0,0,0,0,0,1,0,0,differentCards; Experience,cards/1555-total-recall-891257.okf.md
1556,180964,Totem of Carnage,totem-of-carnage,Summon,Utility,Common,None,None,0,0,0,0,0,0,0,0,0,Anger; enchantmentStacks; Turn,cards/1556-totem-of-carnage-180964.okf.md
1557,187631,Totem of Defiance,totem-of-defiance,Summon,Utility,Common,None,None,0,0,0,0,0,0,0,0,0,Armor; enchantmentStacks; Turn,cards/1557-totem-of-defiance-187631.okf.md
1558,279423,Totem of Spirits,totem-of-spirits,Summon,Utility,Common,None,None,0,0,0,0,0,0,0,0,0,enchantmentStacks; Souls; Turn,cards/1558-totem-of-spirits-279423.okf.md
1559,409259,Totem of Storms,totem-of-storms,Summon,Utility,Common,None,None,0,0,0,0,0,0,0,0,0,Chain; Conjure; enchantmentStacks; Turn; Zap,cards/1559-totem-of-storms-409259.okf.md
1560,27248,Totemstrike,totemstrike,Action,Utility,Common,Metaprogress,Orange,0,0,0,0,0,0,1,0,0,Basic Attack; Increase; Make; Totems,cards/1560-totemstrike-27248.okf.md
1561,561648,Towershield,towershield,Basic Attack,Utility,Rare,Core,Brown,0,0,0,0,1,0,0,0,0,Armor; damageBonus; Upgrades,cards/1561-towershield-561648.okf.md
1562,382150,Toxic Bloom,toxic-bloom,Action,Magic,Legendary,Eclypse,Orange,0,0,0,0,0,0,3,0,0,damageBonus+1; Execute; Maximum HEALTH; Permanently; Poison; Slay; Upgradeable,cards/1562-toxic-bloom-382150.okf.md
1563,526776,Toxic Relation,toxic-relation,Enchantment,Utility,Uncommon,Eclypse,Orange,0,0,0,0,0,0,2,0,0,Maximum HEALTH; Poison,cards/1563-toxic-relation-526776.okf.md
1564,774086,Toxic Salve,toxic-salve,Action,Utility,Common,Core Extended,Green,1,0,0,0,0,0,0,0,0,Inflict; Poison,cards/1564-toxic-salve-774086.okf.md
1565,662519,Toxicity,toxicity,Action,Utility,Common,Infinitum,Green,1,0,0,0,0,0,0,0,0,Inflict; Poison; Potency,cards/1565-toxicity-662519.okf.md
1566,8670,Tracking,tracking,Enchantment,Utility,Uncommon,Synthesis,Orange,0,0,0,0,0,0,1,0,0,Bleeding; Command; Memorized; Turn,cards/1566-tracking-8670.okf.md
1567,307462,Tradepost,tradepost,Artifact,Utility,Legendary,Infinitum,Brown,0,0,0,0,1,0,0,0,0,ANY; Grounded; One Use; Replace,cards/1567-tradepost-307462.okf.md
1568,431790,Trancor,trancor,Basic Attack,Ranged,Legendary,Infinitum,Brown,0,0,0,0,1,0,0,0,0,Chain; Continuity; Gain Chain,cards/1568-trancor-431790.okf.md
1569,987308,Transcendence,transcendence,Action,Utility,Legendary,Synthesis,Aqua,0,0,0,0,0,2,0,0,0,highestCopiesPlayed,cards/1569-transcendence-987308.okf.md
1570,233504,Transmorph,transmorph,Action,Utility,Legendary,Metamorphosis,Aqua,0,0,0,0,0,2,0,0,0,Conjure; Copy,cards/1570-transmorph-233504.okf.md
1571,397258,Trapper's Sentry,trapper-s-sentry,Action,Utility,Uncommon,Infinitum,Green,1,0,0,0,0,0,0,0,0,During; Evasion; Interrupt,cards/1571-trapper-s-sentry-397258.okf.md
1572,528624,Treasure for Trash,treasure-for-trash,Action,Utility,Rare,Synthesis,Green,0,0,0,0,0,0,0,0,0,Charges; Scrap Pile,cards/1572-treasure-for-trash-528624.okf.md
1573,718877,Treaty of Insight,treaty-of-insight,Action,Utility,Rare,None,Blue,0,3,0,0,0,0,0,0,0,,cards/1573-treaty-of-insight-718877.okf.md
1574,238665,Treaty of Joy,treaty-of-joy,Action,Utility,Rare,None,Green,3,0,0,0,0,0,0,0,0,Perform,cards/1574-treaty-of-joy-238665.okf.md
1575,808057,Treaty of Mercy,treaty-of-mercy,Action,Utility,Rare,None,Gold,0,0,0,3,0,0,0,0,0,Both; HEALTH,cards/1575-treaty-of-mercy-808057.okf.md
1576,590926,Treaty of Might,treaty-of-might,Action,Utility,Rare,None,Red,0,0,3,0,0,0,0,0,0,Anger,cards/1576-treaty-of-might-590926.okf.md
1577,248264,Treaty of Peace,treaty-of-peace,Action,Utility,Rare,None,Purple,0,0,0,0,0,0,0,3,0,Charmed; Inflict,cards/1577-treaty-of-peace-248264.okf.md
1578,837014,Tremors,tremors,Action,Utility,Rare,Catalyst,Red,0,0,0,0,0,0,0,0,0,Return; Shuffle; Stance,cards/1578-tremors-837014.okf.md
1579,133474,Tremorsense,tremorsense,Action,Magic,Common,Catalyst,Orange,0,0,0,0,0,0,1,0,0,Inflict; Stagger; Summon; Totem; totems,cards/1579-tremorsense-133474.okf.md
1580,727993,Trickshot,trickshot,Action,Utility,Common,Core,Green,1,0,0,0,0,0,0,0,0,Conjure; Delve; Finale,cards/1580-trickshot-727993.okf.md
1581,471828,Tripwire,tripwire,Action,Utility,Common,Infinitum,Green,1,0,0,0,0,0,0,0,0,Snares; Upgrade,cards/1581-tripwire-471828.okf.md
1582,145976,Trophy Shot,trophy-shot,Action,Ranged,Rare,Core,Orange,0,0,0,0,0,0,1,0,0,Execute; Heal; HEALTH,cards/1582-trophy-shot-145976.okf.md
1583,782538,True Faith,true-faith,Action,Divine,Legendary,Infinitum,Gold,0,0,0,2,0,0,0,0,0,Ascended; Blessings; Double,cards/1583-true-faith-782538.okf.md
1584,508168,Truesight Lodestone,truesight-lodestone,Artifact,Utility,Legendary,Infinitum,Aqua,0,0,0,0,3,0,0,0,0,damageBonus; Unplayable; Upgrade; Upgradeable,cards/1584-truesight-lodestone-508168.okf.md
1585,985500,Twincasting,twincasting,Enchantment,Utility,Legendary,Core,Blue,0,2,0,0,1,0,0,0,0,Magic Action,cards/1585-twincasting-985500.okf.md
1586,12198,Twinlightning,twinlightning,Action,Magic,Uncommon,Core,Blue,0,1,0,0,0,0,0,0,0,Chain,cards/1586-twinlightning-12198.okf.md
1587,549792,Twinned,twinned,Adaptation,Utility,Common,None,Red,0,0,0,0,0,0,0,0,0,Attack,cards/1587-twinned-549792.okf.md
1588,191120,Twins,twins,Revelation,Utility,Legendary,Core Extended,Aqua,0,0,0,0,0,0,0,0,0,Consumes; Copy; Focus,cards/1588-twins-191120.okf.md
1589,240734,Twinstrike,twinstrike,Action,Utility,Uncommon,Core Extended,Red,0,0,2,0,0,0,0,0,0,Basic Attack; Flanking; Make,cards/1589-twinstrike-240734.okf.md
1590,542989,Typhon's Cunning,typhon-s-cunning,Path,Utility,Rare,Eclypse,Aqua,0,0,0,0,0,1,0,0,0,Advance; After; Monster; Untempered Monster,cards/1590-typhon-s-cunning-542989.okf.md
1591,320487,Typhon's Cunning II,typhon-s-cunning-ii,Path,Utility,Rare,Eclypse,Aqua,0,0,0,0,0,1,0,0,0,Advance; After; Monster Cards; Shift,cards/1591-typhon-s-cunning-ii-320487.okf.md
1592,240566,Typhon's Cunning III,typhon-s-cunning-iii,Path,Utility,Rare,Eclypse,Aqua,0,0,0,0,0,1,0,0,0,After; Monster Cards; Monster Enchantments,cards/1592-typhon-s-cunning-iii-240566.okf.md
1593,229545,Umbral Armor,umbral-armor,Equipment,Utility,Rare,Eclypse,Purple,0,0,0,0,2,0,0,0,0,Activate; Armor; Corrupted; Defiled; Durability; Gain Fortified; VOID,cards/1593-umbral-armor-229545.okf.md
1594,761173,Umbral Lance,umbral-lance,Action,Magic,Uncommon,Metamorphosis,Blue,0,1,0,0,0,0,0,0,2,Add; Vile Wound,cards/1594-umbral-lance-761173.okf.md
1595,912301,Umbral Script,umbral-script,Equipment,Utility,Rare,Eclypse,Purple,0,0,0,0,1,0,0,0,2,Activate; Defile; Durability,cards/1595-umbral-script-912301.okf.md
1596,588023,Uncanny Luck,uncanny-luck,Enchantment,Utility,Rare,Catalyst,Green,2,0,0,0,0,0,0,0,0,Coins; Critical Hit; Improved; luck; Luck,cards/1596-uncanny-luck-588023.okf.md
1597,41020039,Underling,underling,Action,Utility,Uncommon,Core Extended,Green,1,0,0,0,0,0,0,0,0,GOLD; Human; Subjugate; Your Companion,cards/1597-underling-41020039.okf.md
1598,728541,Undertow,undertow,Action,Utility,Legendary,Catalyst,Aqua,0,0,0,0,0,2,0,0,0,Double; drowning; Drowning; Persistent,cards/1598-undertow-728541.okf.md
1599,766344,Undertow,undertow,Action,Utility,Legendary,Catalyst,Aqua,0,0,0,0,0,1,0,0,0,damageBonus+1; Drowning; Inflict; Persistent; Upgradeable,cards/1599-undertow-766344.okf.md
1600,557175,Unite,unite,Action,Utility,Legendary,Catalyst,Purple,0,0,0,0,0,0,0,1,0,Banners; Rally; Slay,cards/1600-unite-557175.okf.md
1601,912029,Unknown Meat,unknown-meat,Ingredient,Utility,Common,Eclypse,Red,0,0,0,0,0,0,0,0,0,Create; Garnish; Ingredient; One Use,cards/1601-unknown-meat-912029.okf.md
1602,618844,Unleash Arsenal,unleash-arsenal,Action,Utility,Rare,Core,Red,0,0,3,0,1,0,0,0,0,Basic Attack; Grounded; Make,cards/1602-unleash-arsenal-618844.okf.md
1603,334005,Unstoppable,unstoppable,Action,Utility,Uncommon,Core Extended,Red,0,0,1,0,0,0,0,0,0,Armor; Pinned; Slowed; Stunned,cards/1603-unstoppable-334005.okf.md
1604,838563,Up the Crow's Nest,up-the-crow-s-nest,Action,Utility,Common,Eclypse,Green,1,0,0,0,0,0,0,0,0,Ambush; damageBonus+1; Reset; Upgradeable,cards/1604-up-the-crow-s-nest-838563.okf.md
1605,110561,Upheaval,upheaval,Action,Utility,Rare,Catalyst,Red,0,0,2,0,0,0,0,0,0,,cards/1605-upheaval-110561.okf.md
1606,313251,Urgent Contract,urgent-contract,Enchantment,Utility,Legendary,None,Orange,0,0,0,0,0,0,0,0,0,Execute; GOLD,cards/1606-urgent-contract-313251.okf.md
1607,964263,Vampirism,vampirism,Action,Corruption,Rare,Core,Black,0,0,0,0,0,0,0,0,2,Add; Bleeding; Bloodlust; Lifedrain; other(status)Bleeding,cards/1607-vampirism-964263.okf.md
1608,292305,Vanish,vanish,Action,Utility,Common,Core,Green,0,0,0,0,0,0,0,0,0,Ambush; Charges; Reset,cards/1608-vanish-292305.okf.md
1609,573622,Vanquish,vanquish,Action,Divine,Legendary,Eclypse,Red,0,0,0,2,0,0,0,0,0,Execute; HEALTH; myMissingHealth; Remove; Scar,cards/1609-vanquish-573622.okf.md
1610,499956,Vault,vault,Action,Utility,Common,Core,Green,0,0,0,0,0,0,0,0,0,Dazed,cards/1610-vault-499956.okf.md
1611,286181,Vengeful Assault,vengeful-assault,Action,Ranged,Common,Eclypse,Red,0,0,0,0,1,0,0,0,0,Basic Attack; If HOLY,cards/1611-vengeful-assault-286181.okf.md
1612,117616,Venomancing,venomancing,Enchantment,Utility,Uncommon,Core,Green,1,0,0,0,0,0,0,0,0,Basic Attacks; Poison,cards/1612-venomancing-117616.okf.md
1613,738301,Vexing Echo 1,vexing-echo-1,Enchantment,Corruption,Legendary,Eclypse,Blue,0,2,0,0,0,0,0,0,2,Corruption,cards/1613-vexing-echo-1-738301.okf.md
1614,738302,Vexing Echo 2,vexing-echo-2,Enchantment,Corruption,Legendary,Eclypse,Blue,0,2,0,0,0,0,0,0,2,Cursed,cards/1614-vexing-echo-2-738302.okf.md
1615,73830,Vexing Echoes,vexing-echoes,Action,Corruption,Legendary,Eclypse,Blue,0,2,0,0,0,0,0,0,2,Choose; Conjure; Corruption OR; Cursed,cards/1615-vexing-echoes-73830.okf.md
1616,73401,Vexing Presence,vexing-presence,Enchantment,Utility,Legendary,None,Gold,0,0,0,0,0,0,0,0,0,Charmed; End; Inflict; Jinxed; Turn,cards/1616-vexing-presence-73401.okf.md
1617,692210,Vigil,vigil,Action,Divine,Common,Core,Gold,0,0,0,1,0,0,0,0,0,Virtues,cards/1617-vigil-692210.okf.md
1618,817994,Vigorating Strike,vigorating-strike,Action,Melee,Uncommon,Metamorphosis,Red,0,0,1,0,0,0,0,0,0,Deep Wound; On Hit,cards/1618-vigorating-strike-817994.okf.md
1619,355647,Vile Blast,vile-blast,Action,Corruption,Common,Metamorphosis,Blue,0,0,0,0,0,0,0,0,2,Afflictions; Cursed; otherAfflictions; Repeat; tempValue,cards/1619-vile-blast-355647.okf.md
1620,920827,Vile Sacrifice,vile-sacrifice,Action,Corruption,Uncommon,Eclypse,Purple,0,0,0,0,0,0,0,1,0,Ascend; Corrupted; Defiled; Destroy,cards/1620-vile-sacrifice-920827.okf.md
1621,450331,Vile Skewer,vile-skewer,Action,Melee,Common,Metamorphosis,Orange,0,0,0,0,0,0,1,0,0,Inflict Bleeding; Poison,cards/1621-vile-skewer-450331.okf.md
1622,855284,Vile Thoughts,vile-thoughts,Action,Corruption,Uncommon,Eclypse,Blue,0,0,0,0,0,0,0,0,3,Afflictions; Channel; INT; Magic Actions,cards/1622-vile-thoughts-855284.okf.md
1623,727214,Vile Voracity,vile-voracity,Action,Corruption,Legendary,Eclypse,Purple,0,0,0,0,0,0,0,1,0,Defiled,cards/1623-vile-voracity-727214.okf.md
1624,322593,Vile Wound,vile-wound,Action,Corruption,Common,Metamorphosis,Black,0,0,0,0,0,0,0,0,0,Bleeding; One Use; Take,cards/1624-vile-wound-322593.okf.md
1625,544413,Violent Impulses,violent-impulses,Action,Utility,Legendary,Synthesis,Red,0,0,1,0,0,0,0,0,0,Basic Attack; Delve; Melee Action,cards/1625-violent-impulses-544413.okf.md
1626,947035,Vipers Touch,vipers-touch,Action,Utility,Common,Metamorphosis,Green,1,0,0,0,0,0,0,0,0,Charmed; Double; Inflict; other(status)Charmed; Poison,cards/1626-vipers-touch-947035.okf.md
1627,699197,Visceral Blow,visceral-blow,Action,Melee,Rare,Metamorphosis,Red,0,0,3,0,0,0,0,0,1,HEALTH; myCurrentHealth; Reduce,cards/1627-visceral-blow-699197.okf.md
1628,86184,Vision of Mercy,vision-of-mercy,Action,Utility,Common,Synthesis,Gold,0,0,0,1,0,0,0,0,0,Charmed; damageBonus+1; HOLY; Inflict; Repeat; Upgradeable,cards/1628-vision-of-mercy-86184.okf.md
1629,13402,Vital Essence,vital-essence,Action,Utility,Rare,Metamorphosis,Red,0,0,1,0,0,0,0,0,0,Grounded; Maximum HEALTH; One Use,cards/1629-vital-essence-13402.okf.md
1630,992597,Vital Strike,vital-strike,Enchantment,Utility,Rare,None,Red,0,0,3,0,0,0,0,0,0,Lifedrain; Melee,cards/1630-vital-strike-992597.okf.md
1631,41127,Vitalize,vitalize,Action,Utility,Uncommon,Metaprogress,Aqua,0,0,0,0,0,1,0,0,0,Basic Attack; HEALTH; Momentum,cards/1631-vitalize-41127.okf.md
1632,610933,Vodou,vodou,Action,Utility,Legendary,Eclypse,Orange,0,0,0,0,0,0,3,0,0,Effigy; Enchantment; HEALTH; Imbue; Maximum HEALTH; myMaxHealth/10; Remove; Requires; Slay,cards/1632-vodou-610933.okf.md
1633,946039,Vodou Mask,vodou-mask,Equipment,Utility,Rare,Eclypse,Orange,0,0,0,0,1,0,0,0,0,Activate; Durability; Memorized; Perform; Performance; Ritual,cards/1633-vodou-mask-946039.okf.md
1634,675585,Void Armor,void-armor,Action,Utility,Common,Eclypse,Purple,0,0,0,0,0,0,0,1,0,Armor; permaValue; Waning Defiled,cards/1634-void-armor-675585.okf.md
1635,299948,Void Lance,void-lance,Action,Corruption,Common,Eclypse,Purple,0,0,0,0,0,0,0,0,3,Rampage,cards/1635-void-lance-299948.okf.md
1636,806179,Voidcast,voidcast,Action,Corruption,Legendary,Catalyst,Blue,0,0,0,0,0,0,0,0,1,Attunement; Delve; Magic Action,cards/1636-voidcast-806179.okf.md
1637,91239,Vow of Vengeance,vow-of-vengeance,Action,Utility,Common,Eclypse,Red,0,0,0,1,0,0,0,0,0,Charges; Delve; Oath; Take,cards/1637-vow-of-vengeance-91239.okf.md
1638,41544,Vulture Soul,vulture-soul,Enchantment,Utility,Uncommon,Eclypse,Orange,0,0,0,0,0,0,2,0,0,Ferocity; Poison,cards/1638-vulture-soul-41544.okf.md
1639,878762,Waning Whimsy,waning-whimsy,Summon,Corruption,Common,Eclypse,Blue,0,0,0,0,0,0,0,0,0,Jinxed,cards/1639-waning-whimsy-878762.okf.md
1640,765784,Warchest,warchest,Action,Utility,Legendary,Catalyst,Purple,0,0,0,0,2,0,0,0,0,Equipment; GOLD; Pay; Turn,cards/1640-warchest-765784.okf.md
1641,405986,Warp Steel,warp-steel,Action,Utility,Legendary,Infinitum,Purple,0,0,0,0,0,0,0,2,1,Basic Attack; Convert; Hexglaive; One Use,cards/1641-warp-steel-405986.okf.md
1642,466721,Warpaint,warpaint,Action,Utility,Rare,Core,Red,0,0,1,0,0,0,0,0,0,Fury; Memorized; Shuffle,cards/1642-warpaint-466721.okf.md
1643,50645,Warping Presence,warping-presence,Enchantment,Utility,Legendary,None,Gold,0,0,0,0,0,0,0,0,0,Condemnation,cards/1643-warping-presence-50645.okf.md
1644,983780,Warrior's Locket,warrior-s-locket,Item,Utility,Uncommon,Catalyst,Brown,0,0,0,0,1,0,0,0,0,Anger; Gain STR; STR; While,cards/1644-warrior-s-locket-983780.okf.md
1645,483067,Washed Ashore,washed-ashore,Action,Utility,Uncommon,Catalyst,Aqua,0,0,0,0,0,0,0,0,0,Change; Clone; Summon; Tide,cards/1645-washed-ashore-483067.okf.md
1646,985177,Wasteful Whimsy,wasteful-whimsy,Summon,Corruption,Common,Eclypse,Blue,0,0,0,0,0,0,0,0,0,Do Nothing,cards/1646-wasteful-whimsy-985177.okf.md
1647,203565,Wasteland,wasteland,Location,Utility,Legendary,Eclypse,Green,1,0,0,0,2,0,0,0,0,Grounded; Nothing; Persistent,cards/1647-wasteland-203565.okf.md
1648,127823,Watchful Whimsy,watchful-whimsy,Summon,Corruption,Common,Eclypse,Blue,0,0,0,0,0,0,0,0,0,Evasion,cards/1648-watchful-whimsy-127823.okf.md
1649,154681,Watershaping,watershaping,Action,Utility,Common,Catalyst,Aqua,0,0,0,0,0,1,0,0,0,Clone; Persistent; Summon,cards/1649-watershaping-154681.okf.md
1650,478030,Watershaping,watershaping,Action,Utility,Common,Catalyst,Aqua,0,0,0,0,0,3,0,0,0,Clones; Persistent; Summon,cards/1650-watershaping-478030.okf.md
1651,734489,Waterwall,waterwall,Action,Utility,Common,Catalyst,Aqua,0,0,0,0,0,1,0,0,0,Clones; clones; During,cards/1651-waterwall-734489.okf.md
1652,851525,Wave of Light,wave-of-light,Action,Magic,Uncommon,Core,Purple,0,0,0,0,0,0,0,1,0,Affliction; Cleanse; Regenerate,cards/1652-wave-of-light-851525.okf.md
1653,685401,Wavebreaker,wavebreaker,Action,Magic,Uncommon,Catalyst,Aqua,0,0,0,0,0,2,0,0,0,Clones; clones; Repeat,cards/1653-wavebreaker-685401.okf.md
1654,468189,Way of the Wise,way-of-the-wise,Enchantment,Utility,Legendary,None,Aqua,0,0,0,0,0,2,0,0,0,Barrier; Focus,cards/1654-way-of-the-wise-468189.okf.md
1655,52416,Waylay,waylay,Action,Melee,Common,Core,Green,1,0,0,0,0,0,0,0,0,Ambush; Conjure; Sinister,cards/1655-waylay-52416.okf.md
1656,648556,Weapon Sense,weapon-sense,Action,Utility,Common,Synthesis,Red,0,0,1,0,0,0,0,0,0,Basic Attack; Enter Adaptive; Make; Stance,cards/1656-weapon-sense-648556.okf.md
1657,618680,Weathercast,weathercast,Action,Utility,Uncommon,Catalyst,Aqua,0,0,0,0,0,1,0,0,0,Delve; Tidal,cards/1657-weathercast-618680.okf.md
1658,507209,Weathered Hide,weathered-hide,Enchantment,Utility,Rare,Synthesis,Green,1,0,0,0,0,0,0,0,0,Junk; Resilience,cards/1658-weathered-hide-507209.okf.md
1659,266408,Whirling Strikes,whirling-strikes,Action,Utility,Uncommon,Core,Orange,0,0,0,0,0,0,2,0,0,Basic Attack; basicsPlayed; Make; Repeat,cards/1659-whirling-strikes-266408.okf.md
1660,355261,Whirlpool,whirlpool,Action,Utility,Common,Catalyst,Aqua,0,0,0,0,0,1,0,0,0,Drowning; Inflict; Persistent; Tidal,cards/1660-whirlpool-355261.okf.md
1661,527295,Whirlpool,whirlpool,Action,Utility,Common,Catalyst,Aqua,0,0,0,0,0,2,0,0,0,Drowning; Inflict; Persistent; Tidal,cards/1661-whirlpool-527295.okf.md
1662,51449,Whistle,whistle,Equipment,Utility,Uncommon,Synthesis,Orange,0,0,0,0,1,0,0,0,0,Activate; Command; Durability,cards/1662-whistle-51449.okf.md
1663,891752,Wicked Glare,wicked-glare,Action,Utility,Legendary,Eclypse,Purple,0,0,0,0,0,0,0,2,0,Defiled; Hex; Inflict; Remove; VOID; VOIDVOID,cards/1663-wicked-glare-891752.okf.md
1664,894120,Wicker Crux,wicker-crux,Action,Utility,Rare,Eclypse,Blue,0,2,0,0,0,0,0,0,0,Cursed; Delve; Doom; Hex; Inflict,cards/1664-wicker-crux-894120.okf.md
1665,535646,Wild Alchemy,wild-alchemy,Action,Utility,Common,Core Extended,Green,0,0,0,0,0,0,0,0,0,Charges; Conjure; Potions,cards/1665-wild-alchemy-535646.okf.md
1666,672898,Wild Storm,wild-storm,Action,Magic,Rare,Core,Blue,0,2,0,0,0,0,0,0,0,Conjure; Zap,cards/1666-wild-storm-672898.okf.md
1667,612725,Wild Strike,wild-strike,Action,Melee,Common,None,Red,0,0,0,0,0,0,0,0,0,Fury; On Hit,cards/1667-wild-strike-612725.okf.md
1668,961770,Wild Surge,wild-surge,Action,Utility,Uncommon,Metamorphosis,Red,0,0,2,0,0,0,0,0,2,STR,cards/1668-wild-surge-961770.okf.md
1669,341585,Wildshape,wildshape,Action,Utility,Uncommon,Metaprogress,Aqua,0,0,0,0,0,1,0,0,0,Charges; Memorized; Shift,cards/1669-wildshape-341585.okf.md
1670,835406,Wildshift,wildshift,Action,Utility,Rare,Metamorphosis,Aqua,0,0,0,0,0,1,0,0,0,Shift,cards/1670-wildshift-835406.okf.md
1671,614808,Will of the Jungle,will-of-the-jungle,Action,Utility,Legendary,Synthesis,Orange,0,0,0,0,0,0,1,0,0,Companion; Delve,cards/1671-will-of-the-jungle-614808.okf.md
1672,766318,Winged Strike,winged-strike,Action,Melee,Common,Eclypse,Red,0,0,0,1,0,0,0,0,0,Flanking; Temporary; Upgrade,cards/1672-winged-strike-766318.okf.md
1673,525655,Winsome Whimsy,winsome-whimsy,Summon,Corruption,Common,Eclypse,Blue,0,0,0,0,0,0,0,0,0,Charmed,cards/1673-winsome-whimsy-525655.okf.md
1674,201171,Winter Harvest,winter-harvest,Action,Magic,Rare,Core Extended,Blue,0,2,0,0,1,0,0,0,0,Critical Hit; Deals; Frozen; other(status)Frozen,cards/1674-winter-harvest-201171.okf.md
1675,808557,Wired Pin,wired-pin,Action,Utility,Common,Core,Orange,0,0,0,0,0,0,0,0,0,Evasion; Maximum HEALTH; otherMaxHealth/20; Persistent; Steal; They,cards/1675-wired-pin-808557.okf.md
1676,860644,Wishful Whimsy,wishful-whimsy,Summon,Corruption,Common,Eclypse,Blue,0,0,0,0,0,0,0,0,0,,cards/1676-wishful-whimsy-860644.okf.md
1677,2485283,Witching Hour,witching-hour,Action,Utility,Common,Eclypse,Blue,0,1,0,0,0,0,0,0,0,Cursed; Increases; Potency; tempValue+1,cards/1677-witching-hour-2485283.okf.md
1678,857377,Wither (Companion),wither-companion,Action,Magic,Rare,Synthesis,Orange,0,0,0,0,2,0,0,0,0,Advantage; Affliction; companionlevel; Decay; Gain HEALTH; Inflict,cards/1678-wither-companion-857377.okf.md
1679,755183,Withering Touch,withering-touch,Action,Utility,Common,Core,Green,0,0,0,0,0,0,0,0,0,Inflict; Poison; Synergy; tempValue+1,cards/1679-withering-touch-755183.okf.md
1680,322727,Witness True Evil,witness-true-evil,Action,Utility,Legendary,Metamorphosis,Blue,0,3,0,0,0,0,0,0,0,Add; corruptionCards; Corruptions; Vile Wound,cards/1680-witness-true-evil-322727.okf.md
1681,433304,Word of Purity,word-of-purity,Action,Divine,Rare,Metaprogress,Purple,0,0,0,0,0,0,0,1,0,Affliction; Blessings; Cleanse; HEALTH; myBlessings,cards/1681-word-of-purity-433304.okf.md
1682,884846,Workshop,workshop,Enchantment,Utility,Common,Infinitum,Green,1,0,0,0,0,0,0,0,0,Memorized; Snare,cards/1682-workshop-884846.okf.md
1683,882174,Worldbreaker,worldbreaker,Action,Melee,Legendary,Catalyst,Red,0,0,1,0,0,0,0,0,0,Can; Double; On Draw; tempValue+1,cards/1683-worldbreaker-882174.okf.md
1684,435255,Wounded Hunter,wounded-hunter,Enchantment,Utility,Legendary,None,Monster,0,0,0,0,0,0,0,0,0,,cards/1684-wounded-hunter-435255.okf.md
